Tweet,Class
"@e100ss PDAM sampai kpn air di wonokusumo jaya gang 1, tdk mengalir, pdhl tagihan tetap di bayar, tiap pagi hbs subuh hrs antri gledek air <ed><U+00A0><U+00BD><ed><U+00B8><U+0082>",0
@e100ss saya wahyudi no hp saya 081233445377... saya tunggu dari pdam pelayananmu sungguh mengecewakan,0
"@e100ss ini buktinya pak pdam . mana profesionalitas pelayanan nya sampai saya harus menunggu jawaban selam a 1,5 t… https://t.co/LwAdfmaZ2t",0
"@e100ss selama 1,5 thn pengajuan pipa tersier sudah berkali kali hub dan datang ke pdam tidak ada jawaban .",0
"RT @PillarWyd: @e100ss  pdam surya perbaiki kualitas pelayananmu
tidak bisa  pasang baru selama 1, 5 thn krn jaringan pipa tersier yg berja…",0
"@e100ss  pdam surya perbaiki kualitas pelayananmu
tidak bisa  pasang baru selama 1, 5 thn krn jaringan pipa tersier yg berjarak kurang 12m",0
Layanan on demand @MNCPlayID knpa ya sdh tdk ada lagi utk hbo grup sdh ch hd nya tnpa teks indo lagi wah payah ini @infosurabaya @e100ss,0
RT @stephaniesw84: @e100ss lokasi stopan per4an ngangel arah bilka. Tiap hari makin parah antriannya. Kpn bisa ditinjau lampu merah dan hij…,0
@e100ss lokasi stopan per4an ngangel arah bilka. Tiap hari makin parah antriannya. Kpn bisa ditinjau lampu merah da… https://t.co/R0912C0VoB,0
"@e100ss mohon dibantu tlp 8 line dan internet 3 line mati total sudah lapor ke @TelkomCare, 147 tidak terselesaikan sudah 8 bulan",0
@e100ss Hukumannya kurang..akibat yg ditimbulkan banyak.. kemacetan..jalan rusak karena tonase dn ms bnyk lagi.. hukum lebih berat,0
Tambak rejo. Listrik padam ada apa ini   @e100ss,0
"@e100ss perumahan rewwin sedang ada pemadaman listrik,blm tau ada gangguan atau mmg ada jadwal pemadaman utk perawatan jaringan listrik",0
"RT @PepEd_KriiPiiit: @e100ss ibu walikota tercinta lagi sidak gorong2 di jalan bumi indah tandes, sayang gak bisa fotoin krna takut telat h…",1
"RT @filemonmulyadi: @E100SS
Sedih, Bandara Syamsudin Noor Jauh Tertinggal -  https://t.co/NBte1kT9es",0
"RT @jonathantaffy: @e100ss mhon dinas PU sby bisa mnta tlg memperbaiki lubang di jl Dr soetomo yg mngarah ke jl polisi istimewa, tpatnya di…",0
"RT @FaktaNyet: @pln_123 Apa kabar PLN? @rickyfebri0202 @pokemonsad @mrspuputw @Rio_Rushtise @e100ss @fadillafirda Badai dan banjir, listrik…",0
RT @taengblz: @e100ss Gimana kalo munguti sampah yg di senayan aja.,1
"RT @Pecinta_DAMRI: https://t.co/luz2JVudzk -- Anomali Satelit Telkom 1, BCA: Butuh 2 3 Pekan Pulihkan Seluruh ATM https://t.co/sy0Mt8AfWe l…",0
RT @LoiZone: @pln_123 @infoPLN listrik mati skitar pukul 14.20 sampai skrg 20.11 blm jg nyala. Lokasi jl pasir raya ds wedi gedangan sidoar…,0
"@e100ss ibu walikota tercinta lagi sidak gorong2 di jalan bumi indah tandes, sayang gak bisa fotoin krna takut telat hehe",1
"@e100ss mohon dinas PU sby bisa minta tlg memperbaiki lubang yg ada di jl. Patmosusastro..
Lokasi tpatnya ada di sk… https://t.co/h9YYGlOIl3",0
"@e100ss mhon dinas PU sby bisa mnta tlg memperbaiki lubang di jl Dr soetomo yg mngarah ke jl polisi istimewa, tpatn… https://t.co/NfXjf4nb5n",0
RT @mazirwan: Gerbang Tol Pandaan macet mulai lampu merah gara2 e-tol. Sistem belum siap dipaksakan. Napsu besar tenaga kurang! @jasamarga…,0
RT @mazirwan: Gerbang Tol Pandaan macet mulai lampu merah gara2 e-tol. Sistem belum siap dipaksakan. Napsu besar tenaga kurang! @jasamarga…,0
RT @mazirwan: Gerbang Tol Pandaan macet mulai lampu merah gara2 e-tol. Sistem belum siap dipaksakan. Napsu besar tenaga kurang! @jasamarga…,0
RT @mazirwan: Gerbang Tol Pandaan macet mulai lampu merah gara2 e-tol. Sistem belum siap dipaksakan. Napsu besar tenaga kurang! @jasamarga…,0
Gerbang Tol Pandaan macet mulai lampu merah gara2 e-tol. Sistem belum siap dipaksakan. Napsu besar tenaga kurang!… https://t.co/l43iOLpsI5,0
"RT @cahyowisnu82: @e100ss, tiang telkom yg mau roboh dikawasan manukan tengah surabaya, mhn bisa di betulkan sebelum ada korban. mksh https…",0
RT @Wa_chid: Pengaduan listrik mati separuh di daerah JlRandu Barat Sdtopo Wetan Kenjeran Sby telpon 123 operator full pulsa terpotong! @pl…,0
Pengaduan listrik mati separuh di daerah JlRandu Barat Sdtopo Wetan Kenjeran Sby telpon 123 operator full pulsa terpotong! @pln_123 @e100ss,0
RT @fian_failasuf: @e100ss Kondisi rel yg licin karena hujan membuat pengendara kendaraan besar pada pelan2,0
@e100ss Kondisi rel yg licin karena hujan membuat pengendara kendaraan besar pada pelan2,0
"@e100ss gara2 lampu mati sehari, ikan koi sy mati..<ed><U+00A0><U+00BD><ed><U+00B8><U+00AD><ed><U+00A0><U+00BD><ed><U+00B8><U+00AD><ed><U+00A0><U+00BD><ed><U+00B8><U+00AD><ed><U+00A0><U+00BD><ed><U+00B8><U+00AD>piye iki @pln_123 <ed><U+00A0><U+00BD><ed><U",0
@e100monitor @e100ss Kayaknya tiap Gate Tol ada yg jual.,1
@renientharenin @e100ss @pln_123 Hayo...ribet gak tuh....padahal yang matiin siapa?..yang punya data siapa?...yang… https://t.co/aqTWV4fXbP,0
"18.11: Blega Bangkalan DUA ARAH MACET, imbas volume dan perbaikan jembatan. Arus diatur buka tutup. (odp-hm)",0
"RT @ainissfm: Kebakaran lahan di Kalianak sdh ditangani PMK, updatenya sdh padam. Makasi PMK @e100ss",1
"RT @lilisnikmat: @e100ss surabaya-malang, dri bandara juanda, tol waru lanjut lewat bawah sepi lancar sampai pandaan (berhenti di pandaan u…",1
"RT @e100monitor: @e100ss Kawan, mohon infonya,  di surabaya di ruas / gate tol mana yg ada mas mas jualan etoll seperti ini? https://t.co/J…",1
"@e100ss Kawan, mohon infonya,  di surabaya di ruas / gate tol mana yg ada mas mas jualan etoll seperti ini? https://t.co/J38gCNhZaA",1
"Kebakaran lahan di Kalianak sdh ditangani PMK, updatenya sdh padam. Makasi PMK @e100ss",1
"@e100ss surabaya-malang, dri bandara juanda, tol waru lanjut lewat bawah sepi lancar sampai pandaan (berhenti di pandaan utk makan)",1
"@e100ss jalan raya bLega - PLN bLega Bangkalan madura macet total sudah 1 jam penuh, ada bukatutup pembangunan jembatan",0
"@TelkomCare akhirnya stl bbrp bulan mengadu, hr ini datang teknisi speedy &amp; sdh diperbaiki tlp &amp; wifi hanya 5 menit… https://t.co/6KTZe6RMXt",1
Budi Karya Sumadi Menteri Perhubungan mengatakan pemerintah akan lebih dini mempersiapkan jalur mudik supaya lalu... https://t.co/doNpwrrh5A,1
RT @ghazydaffa: @e100ss jemursari prapen nginden arah panjang jiwo ramai lancarrr..gak terlalu numpuk,1
"RT @ryudhabi: @e100ss KBS, Bungkul, Perempatan Polisi Istimewa..cenderung sepi. Urip Sumoharjo, Basra (K.sapi) sdh merambat. mau belok Komb…",1
"@e100ss KBS, Bungkul, Perempatan Polisi Istimewa..cenderung sepi. Urip Sumoharjo, Basra (K.sapi) sdh merambat. mau belok Kombes M.Duryat",1
@e100ss jemursari prapen nginden arah panjang jiwo ramai lancarrr..gak terlalu numpuk,1
RT @Mas_Nanta: @e100ss GateTol kejapanan &amp; pandaan macet krn mesin e-toll bermasalah. Butuh bbrp kali tempel card dgn waktu 10-20 detik GTO…,0
@e100ss GateTol kejapanan &amp; pandaan macet krn mesin e-toll bermasalah. Butuh bbrp kali tempel card dgn waktu 10-20 detik GTO baru terbuka.,0
"@e100ss @PLN123 Terima kasih SS dan PLN, Listrik sdh on lagi pukul 15.05",1
@e100ss lampu padam belum nyala di dsn joho ds keboan anom kec gedangan,0
"RT @sustoro: @e100ss @pln123 janji sd pukul 14:00, sudah 14:36 masih off pln nya https://t.co/AVmk9HuJdL",0
"@e100ss @pln123 janji sd pukul 14:00, sudah 14:36 masih off pln nya https://t.co/AVmk9HuJdL",0
"RT @tisaaprmt: Mohon infonya dong @e100ss
mati lampu di tambak mayor RW 4 diperkirakan sampai kapan dam disebabkan oleh apa? 

Terima kasih…",0
"RT @tisaaprmt: Mohon infonya dong @e100ss
mati lampu di tambak mayor RW 4 diperkirakan sampai kapan dam disebabkan oleh apa? 

Terima kasih…",0
"Mohon infonya dong @e100ss
mati lampu di tambak mayor RW 4 diperkirakan sampai kapan dam disebabkan oleh apa? 

Terima kasih
Mohon dibantu",0
"@e100ss depan stasiun gubeng lama arah biliton dan pemuda padat banget, imbas volume dan TL yg lama",0
RT @AHA1R: @e100ss Ini gmn sih? Sampai parkir di tengah jln. Bikin susah dan bahaya untuk pejalan kaki seperti saya. Ini tidak bisa di biar…,0
Dear @PLN_Surabaya Kira2 pemadaman listrik di daerah kami (Baskara barat) akan berlangsung berapa lama? Mtrnwn informasinya. cc @e100ss,0
@PDAMSurabaya @e100ss tlg khususnya daerah jugruk rejosari sby barat air pdam mati 3 hri ini trhitung mulai jum'at 13 okt smp skrg blm nyala,0
RT @gunkgita: @e100ss sdh selesai pemadaman di mulyosari toko roda mas https://t.co/HCkglXctMh,1
RT @AHA1R: @e100ss Ini gmn sih? Sampai parkir di tengah jln. Bikin susah dan bahaya untuk pejalan kaki seperti saya. Ini tidak bisa di biar…,0
RT @AHA1R: @e100ss Ini gmn sih? Sampai parkir di tengah jln. Bikin susah dan bahaya untuk pejalan kaki seperti saya. Ini tidak bisa di biar…,0
@e100ss Ini gmn sih? Sampai parkir di tengah jln. Bikin susah dan bahaya untuk pejalan kaki seperti saya. Ini tidak… https://t.co/a92siSdj5F,0
"RT @pt_jasaraharja: #LayananPrimeJasaRaharja utk masyarakat di seluruh Indonesia.
@kemenBUMN @TMCPoldaMetro @NTMCLantasPolri @e100ss @Radio…",1
"RT @pt_jasaraharja: Hubungi Call Center @pt_jasaraharja 1500020 atau SMS Center 081210500500 utk info #SantunanJasaRaharja
@RadioElshinta
@…",1
@Effendi07Joni @pln_123 @e100ss @RadioWarna Di daerah sidokepung sekitarnya koq juga padam ada apa ya..koq slalu ha… https://t.co/sw3DKAGqGs,0
"RT @luthfanherdy: Mohon bisa segera di trim ya Dinas Pertamanan Surabaya, menyusahkan pejalanan kaki @e100ss Loc : Jalan Margorejo, Sebelah…",0
"Mohon bisa segera di trim ya Dinas Pertamanan Surabaya, menyusahkan pejalanan kaki @e100ss Loc : Jalan Margorejo, S… https://t.co/qxx76VOVS4",0
Jalan aspal Berlubang arah Timur ke barat Jl.Ketintang Surabaya @Tri_Rismaharini #Tri_Rismaharini @pucktr_jatim @KompasTV #e100ss @KPK_RI,0
RT @assan2: @e100ss lubang berbahaya di depan depot mie gang jangkrik mayjen sungkono surabaya. Semoga segera ditutup oleh pemkot atau peng…,0
RT @assan2: @e100ss lubang berbahaya di depan depot mie gang jangkrik mayjen sungkono surabaya. Semoga segera ditutup oleh pemkot atau peng…,0
RT @assan2: @e100ss lubang berbahaya di depan depot mie gang jangkrik mayjen sungkono surabaya. Semoga segera ditutup oleh pemkot atau peng…,0
"RT @pt_jasaraharja: #LayananPrimeJasaRaharja utk masyarakat di seluruh Indonesia.
@kemenBUMN @TMCPoldaMetro @NTMCLantasPolri @e100ss @Radio…",1
@e100ss lubang berbahaya di depan depot mie gang jangkrik mayjen sungkono surabaya. Semoga segera ditutup oleh pemk… https://t.co/9aBxL1JkdT,0
"RT @RedUpgrade: @e100ss Menguntung provider kalo gini, tarif quota mahal2..cobalah sekali2 yg  dipush provider biar gk mahal, jgn rakyate t…",0
"RT @RedUpgrade: @e100ss Progran e-toll, sim card lah..seng mesti lak rakyate...Ajur jumm...<ed><U+00A0><U+00BD><ed><U+00B8><U+00AD>",0
"RT @pt_jasaraharja: #LayananPrimeJasaRaharja utk masyarakat di seluruh Indonesia.
@kemenBUMN @TMCPoldaMetro @NTMCLantasPolri @e100ss @Radio…",1
"RT @pt_jasaraharja: Hubungi Call Center @pt_jasaraharja 1500020 atau SMS Center 081210500500 utk info #SantunanJasaRaharja
@RadioElshinta
@…",1
"RT @pt_jasaraharja: Hubungi Call Center @pt_jasaraharja 1500020 atau SMS Center 081210500500 utk info #SantunanJasaRaharja
@RadioElshinta
@…",0
"RT @RedUpgrade: @e100ss Progran e-toll, sim card lah..seng mesti lak rakyate...Ajur jumm...<ed><U+00A0><U+00BD><ed><U+00B8><U+00AD>",0
"RT @RedUpgrade: @e100ss Menguntung provider kalo gini, tarif quota mahal2..cobalah sekali2 yg  dipush provider biar gk mahal, jgn rakyate t…",0
"RT @RedUpgrade: @e100ss Menguntung provider kalo gini, tarif quota mahal2..cobalah sekali2 yg  dipush provider biar gk mahal, jgn rakyate t…",0
"RT @RedUpgrade: @e100ss Progran e-toll, sim card lah..seng mesti lak rakyate...Ajur jumm...<ed><U+00A0><U+00BD><ed><U+00B8><U+00AD>",0
"@e100ss Progran e-toll, sim card lah..seng mesti lak rakyate...Ajur jumm...<ed><U+00A0><U+00BD><ed><U+00B8><U+00AD>",0
"RT @cahyowisnu82: @e100ss, tiang telkom yg mau roboh dikawasan manukan tengah surabaya, mhn bisa di betulkan sebelum ada korban. mksh https…",0
"@e100ss Menguntung provider kalo gini, tarif quota mahal2..cobalah sekali2 yg  dipush provider biar gk mahal, jgn rakyate tok seng dipekso",0
"RT @cahyowisnu82: @e100ss, tiang telkom yg mau roboh dikawasan manukan tengah surabaya, mhn bisa di betulkan sebelum ada korban. mksh https…",0
"RT @cahyowisnu82: @e100ss, tiang telkom yg mau roboh dikawasan manukan tengah surabaya, mhn bisa di betulkan sebelum ada korban. mksh https…",0
"@e100ss, tiang telkom yg mau roboh dikawasan manukan tengah surabaya, mhn bisa di betulkan sebelum ada korban. mksh https://t.co/RM61QRkumu",0
"RT @hendr4hermawan: @e100ss mohon bantuannya, di manukan, sekitar alfa midi atas, terdapat kabel yang menjuntai karena tiang listrik yang m…",0
@TelkomCare Noted day 3 masih offline tlp sama internet @e100ss @YLKI_ID,0
"RT @hendr4hermawan: @e100ss mohon bantuannya, di manukan, sekitar alfa midi atas, terdapat kabel yang menjuntai karena tiang listrik yang m…",0
"@e100ss mohon bantuannya, di manukan, sekitar alfa midi atas, terdapat kabel yang menjuntai karena tiang listrik yang miring hampir roboh...",0
"RT @pt_jasaraharja: #LayananPrimeJasaRaharja utk masyarakat di seluruh Indonesia.
@kemenBUMN @TMCPoldaMetro @NTMCLantasPolri @e100ss @Radio…",1
"RT @pt_jasaraharja: #LayananPrimeJasaRaharja utk masyarakat di seluruh Indonesia.
@kemenBUMN @TMCPoldaMetro @NTMCLantasPolri @e100ss @Radio…",1
"RT @pt_jasaraharja: Hubungi Call Center @pt_jasaraharja 1500020 atau SMS Center 081210500500 utk info #SantunanJasaRaharja
@RadioElshinta
@…",1
"RT @pt_jasaraharja: Hubungi Call Center @pt_jasaraharja 1500020 atau SMS Center 081210500500 utk info #SantunanJasaRaharja
@RadioElshinta
@…",1
"RT @pt_jasaraharja: #LayananPrimeJasaRaharja utk masyarakat di seluruh Indonesia.
@kemenBUMN @TMCPoldaMetro @NTMCLantasPolri @e100ss @Radio…",1
"RT @pt_jasaraharja: #LayananPrimeJasaRaharja utk masyarakat di seluruh Indonesia.
@kemenBUMN @TMCPoldaMetro @NTMCLantasPolri @e100ss @Radio…",1
"RT @pt_jasaraharja: Hubungi Call Center @pt_jasaraharja 1500020 atau SMS Center 081210500500 utk info #SantunanJasaRaharja
@RadioElshinta
@…",1
"RT @pt_jasaraharja: #LayananPrimeJasaRaharja utk masyarakat di seluruh Indonesia.
@kemenBUMN @TMCPoldaMetro @NTMCLantasPolri @e100ss @Radio…",1
Ini simpati di manukan surabaya barat ga bisa dipake apapun @simPATI @e100ss udah 2 hari,0
RT @andrewigor: @e100ss  Antrian masuk pintu tol gempol. Cuma dibuka 1 pos <ed><U+00A0><U+00BD><ed><U+00B8><U+0093> https://t.co/rdfOARDmFN,0
"@syarahz @e100ss Efek perbaikan jalan bu, kl jalannya ga lagi diperbaiki macetnya ga separah ini",1
"@e100ss pertigaan randengan sari-driyorejo macet parah, sudah 50 menit hny jalan 500m. Kapan ya jalannya selesai?… https://t.co/4ZzKuxLtTv",0
"@TCASH_ID @e100ss @Telkomsel hari ini jam 16.45,transaksi gagal krna alatbpembayaran error.operator jg tidak bisa mengoperasikan",0
RT @fefeferdie: @e100ss tol dupak2 gk bs pake e-toll. Harus pake uang cash. Blgnya rusak,0
@e100ss @infoPLN di daerah jemursari surabaya apa ada jadwal pemadaman listrik kok padam listriknya ?,0
@e100ss tol dupak2 gk bs pake e-toll. Harus pake uang cash. Blgnya rusak,0
"@e100ss saya habis kena gendam gerbang tol GTO arah keluar juanda, gerbang tol nya GTO semua gak ada yg cash, tak pikir tgl 20 baru wajib?",0
jgn memaksa teknologi bila belom siap @e100ss @Telkomsel @TCASH_ID bayar pake tcash gak bisa #wtcsurabaya https://t.co/5F10V3uEex,0
"@inipunyaita @pln_123 @e100ss Mungkin kakak jomblo, makanya lampu ikutan padam",0
"RT @maladewa_hani: Knp byk kebijakan yg dibuat tp ujung2nya geje ya? 
e-ktp, e-toll, cctv (tilang online), skrg digiatkan lg registrasi sim…",0
@maladewa_hani @e100ss Menurut saya e toll tidak salah tetapi pendukungnya yang salah. Setiap isi ulang mesti susah… https://t.co/yFiqKK6oWZ,1
"RT @maladewa_hani: Knp byk kebijakan yg dibuat tp ujung2nya geje ya? 
e-ktp, e-toll, cctv (tilang online), skrg digiatkan lg registrasi sim…",0
@maladewa_hani @e100ss EToll salah nya di mana? eKTP salah nya di mana? Tilang CCTV juga salah sekalian?,0
@e100ss pake eToll malah macet..pintu tol banyu urip..piye iki https://t.co/JyZINz32YY,0
RT @sulawestara: @e100ss antrian masuk tol suramadu dari arah bangkalan. Hampir 1km https://t.co/pekgWtGKdB,0
"Jl kebonsari sekolahan gang damai no 19 surabaya listrik padam, pulsa masih banyak dan tetangga samping kanan kiri… https://t.co/rwdFcbbUQp",0
"Knp byk kebijakan yg dibuat tp ujung2nya geje ya? 
e-ktp, e-toll, cctv (tilang online), skrg digiatkan lg registrasi sim-card @e100ss",0
"RT @PDAMSurabaya: @adityadiki17 @alfianhrdiansah @SapawargaSby @e100ss @infosurabaya Utk kawasan tenggumung &amp; Bulak Banteng, kami upayakan…",1
"RT @pt_jasaraharja: Hubungi Call Center @pt_jasaraharja 1500020 atau SMS Center 081210500500 utk info #SantunanJasaRaharja
@RadioElshinta
@…",1
"RT @pt_jasaraharja: #LayananPrimeJasaRaharja utk masyarakat di seluruh Indonesia.
@kemenBUMN @TMCPoldaMetro @NTMCLantasPolri @e100ss @Radio…",1
RT @LiyantoHendra: @e100ss layanan mnc buruk.kerusakan jaringan internet diluar rmh loss.sdh lapor 2x blum ada respon.daerah karangasem.,0
RT @adityaocky98: @e100ss Terus gimana nasib anak muda jaman now yg kalo kuota abis dibuang beli  simcard baru lg?kan mreka ngejar murahnya,0
@e100ss layanan mnc buruk.kerusakan jaringan internet diluar rmh loss.sdh lapor 2x blum ada respon.daerah karangasem.,0
"@adityaocky98 @e100ss nebeng wifi aja, atau jual hapenya beli hape yg gak usah pke kuota :p",1
RT @adityaocky98: @e100ss Terus gimana nasib anak muda jaman now yg kalo kuota abis dibuang beli  simcard baru lg?kan mreka ngejar murahnya,0
@e100ss Terus gimana nasib anak muda jaman now yg kalo kuota abis dibuang beli  simcard baru lg?kan mreka ngejar murahnya,0
RT @puturudy: @e100ss Sulit bs dipercy krn saat ini sj tiap hr kita terima sekian sms2 promo. Tentunya data kita smua sdh jd public propert…,0
@SapawargaSby @Yudhi131013 @e100ss @PDAMSurabaya @infosurabaya Nggeh bos... Matur nuwun atas perhatiannya...,1
@indra_persebaya @Yudhi131013 @e100ss @PDAMSurabaya @infosurabaya Masih proses normalisasi akibat perbaikan di Jl D… https://t.co/DDnuIEVA8k,1
"@SapawargaSby @Yudhi131013 @e100ss @PDAMSurabaya @infosurabaya Sama.. Di wilayah semolowaru hbs dikuras, bersih. Di… https://t.co/ulxfrwrVHF",1
@e100ss Saya juga gak yakin. Bocornya data ada banyak faktor. Salah 1 nya dari agen2 penjualan isi ulang pulsa.,0
RT @puturudy: @e100ss Sulit bs dipercy krn saat ini sj tiap hr kita terima sekian sms2 promo. Tentunya data kita smua sdh jd public propert…,0
RT @puturudy: @e100ss Sulit bs dipercy krn saat ini sj tiap hr kita terima sekian sms2 promo. Tentunya data kita smua sdh jd public propert…,0
RT @luwetahpean: @e100ss klo ada orang yang takut registrasi ulang no telepon brarti selama ini orang itu menyalahgunakan no teleponnya,0
@e100ss klo ada orang yang takut registrasi ulang no telepon brarti selama ini orang itu menyalahgunakan no teleponnya,0
RT @puturudy: @e100ss Sulit bs dipercy krn saat ini sj tiap hr kita terima sekian sms2 promo. Tentunya data kita smua sdh jd public propert…,0
"@alfianhrdiansah @PDAMSurabaya @SapawargaSby @e100ss @infosurabaya Bulak banteng gg gading juga, total mati selama 13 hari",0
"RT @yudha_shanny: @e100ss 
TL ps besar tembaan landai lancar kawan https://t.co/KSRuKWlHx7",0
@e100ss Sulit bs dipercy krn saat ini sj tiap hr kita terima sekian sms2 promo. Tentunya data kita smua sdh jd public property.,0
"@PDAMSurabaya @SapawargaSby @e100ss @infosurabaya Di tenggumung wtan gg mangga agak ane,rmh yg dkt gapura nyala sam… https://t.co/LLVLv1SmsY",0
